vendorID,tpepPickupDateTime,tpepDropoffDateTime,passengerCount,tripDistance,puLocationId,doLocationId,startLon,startLat,endLon,endLat,rateCodeId,storeAndFwdFlag,paymentType,fareAmount,extra,mtaTax,improvementSurcharge,tipAmount,tollsAmount,totalAmount,puYear,puMonth
VTS,2012-03-25T21:09:00.000+0000,2012-03-25T21:13:00.000+0000,1,1.18,null,null,-73.977208,40.764247,-73.964007,40.76787,1,null,CSH,4.9,0.5,0.5,null,0,0,5.9,2012,3
VTS,2012-03-01T20:56:00.000+0000,2012-03-01T21:01:00.000+0000,5,1.29,null,null,-73.988392,40.759215,-73.976258,40.77572,1,null,CRD,5.7,0.5,0.5,null,1.24,0,7.94,2012,3
VTS,2012-03-08T14:51:00.000+0000,2012-03-08T15:08:00.000+0000,1,3.03,null,null,-73.987887,40.749997,-73.952025,40.766077,1,null,CSH,11.3,0,0.5,null,0,0,11.8,2012,3
VTS,2012-03-03T01:36:00.000+0000,2012-03-03T01:41:00.000+0000,1,1.1,null,null,-74.00479,40.72144,-74.006707,40.736077,1,null,CSH,5.7,0.5,0.5,null,0,0,6.7,2012,3
VTS,2012-03-17T21:05:00.000+0000,2012-03-17T21:09:00.000+0000,6,0.61,null,null,0,0,0,0,1,null,CSH,4.1,0.5,0.5,null,0,0,5.1,2012,3
CMT,2012-03-04T12:16:43.000+0000,2012-03-04T12:31:54.000+0000,2,3.3,null,null,-73.980031,40.775613,-73.990799,40.736541,1,N,CRD,11.3,0,0.5,null,2.36,0,14.16,2012,3
VTS,2012-03-08T13:57:00.000+0000,2012-03-08T14:13:00.000+0000,1,2.48,null,null,-73.990877,40.756287,-73.96391,40.773995,1,null,CSH,10.5,0,0.5,null,0,0,11,2012,3
VTS,2012-03-05T14:12:00.000+0000,2012-03-05T14:29:00.000+0000,1,7.4,null,null,-73.987793,40.696337,-73.971273,40.764082,1,null,CRD,18.9,0,0.5,null,4.72,0,24.12,2012,3
VTS,2012-03-25T04:22:00.000+0000,2012-03-25T04:28:00.000+0000,1,1.54,null,null,-73.990492,40.751077,-73.990358,40.743527,1,null,CRD,6.1,0.5,0.5,null,1.32,0,8.42,2012,3
VTS,2012-03-02T22:23:00.000+0000,2012-03-02T22:35:00.000+0000,1,1.21,null,null,-73.992735,40.751987,-73.987953,40.764747,1,null,CRD,8.1,0.5,0.5,null,2.15,0,11.25,2012,3
VTS,2012-03-17T12:44:00.000+0000,2012-03-17T13:05:00.000+0000,1,2.27,null,null,-73.977438,40.751842,-73.993802,40.73809,1,null,CRD,11.7,0,0.5,null,2.92,0,15.12,2012,3
VTS,2012-03-14T10:56:00.000+0000,2012-03-14T11:22:00.000+0000,4,3.91,null,null,-74.002153,40.715253,-73.974913,40.748808,1,null,CRD,15.3,0,0.5,null,3.06,0,18.86,2012,3
VTS,2012-03-23T15:32:00.000+0000,2012-03-23T15:36:00.000+0000,1,1.26,null,null,-73.961082,40.760645,-73.956917,40.774192,1,null,CRD,5.3,0,0.5,null,1.06,0,6.86,2012,3
CMT,2012-03-01T13:30:01.000+0000,2012-03-01T13:41:43.000+0000,2,1.4,null,null,-73.957984,40.775455,-73.965347,40.758244,1,N,CSH,7.7,0,0.5,null,0,0,8.2,2012,3
CMT,2012-03-02T07:33:30.000+0000,2012-03-02T07:41:08.000+0000,1,0.9,null,null,-73.977366,40.732624,-73.985726,40.741818,1,N,CRD,6.1,0,0.5,null,1.5,0,8.1,2012,3
VTS,2012-03-13T09:31:00.000+0000,2012-03-13T09:45:00.000+0000,1,3.1,null,null,-73.976432,40.780807,-74.006592,40.748648,1,null,CRD,10.5,0,0.5,null,1,0,12,2012,3
VTS,2012-03-14T21:49:00.000+0000,2012-03-14T22:11:00.000+0000,1,6.63,null,null,-73.949438,40.785333,-74.005843,40.740233,1,null,CSH,19.3,0.5,0.5,null,0,0,20.3,2012,3
CMT,2012-03-01T15:50:20.000+0000,2012-03-01T16:16:17.000+0000,1,4.6,null,null,-73.948457,40.778298,-73.987026,40.740533,1,N,CRD,17.3,0,0.5,null,2,0,19.8,2012,3
VTS,2012-03-25T01:35:00.000+0000,2012-03-25T01:47:00.000+0000,1,3.26,null,null,-74.003318,40.722882,-73.978997,40.763093,1,null,CRD,10.1,0.5,0.5,null,1,0,12.1,2012,3
CMT,2012-03-03T22:00:06.000+0000,2012-03-03T22:17:13.000+0000,1,1.5,null,null,-73.992156,40.725291,-74.005156,40.739969,1,N,CSH,9.7,0.5,0.5,null,0,0,10.7,2012,3
VTS,2012-03-24T16:22:00.000+0000,2012-03-24T16:35:00.000+0000,1,3.41,null,null,-73.978132,40.687795,-73.956863,40.718268,1,null,CSH,10.9,0,0.5,null,0,0,11.4,2012,3
VTS,2012-03-08T23:01:00.000+0000,2012-03-08T23:11:00.000+0000,5,2.53,null,null,-73.984075,40.765,-73.975792,40.791722,1,null,CRD,9.3,0.5,0.5,null,1.5,0,11.8,2012,3
VTS,2012-03-20T21:51:00.000+0000,2012-03-20T22:12:00.000+0000,1,10.59,null,null,0,0,0,0,1,null,CRD,24.9,0.5,0.5,null,6.35,4.8,37.05,2012,3
VTS,2012-03-07T18:28:00.000+0000,2012-03-07T18:44:00.000+0000,5,1.58,null,null,-73.992508,40.748572,-74.005522,40.740088,1,null,CRD,9.3,1,0.5,null,2.06,0,12.86,2012,3
